gi_1183032_dbj_D63821_1_HPCJK049E1_Hepatitis_C_virus_(isolate_JK049)_genomic_RNA__complete_genome,,,,,,,
gi_190684329_gb_EU256043_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V3/2005__complete_genome,2005,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169244729_gb_EU482847_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V5/2004__complete_genome,2004,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169249145_gb_EU155293_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V328/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_190171108_gb_EU256067_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V402/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169248372_gb_EU155248_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V336/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_197310709_gb_FJ024281_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1718/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_169249177_gb_EU155312_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V412/2000__complete_genome,2000,USA: New York,Homo sapiens,plasma,,1a,
gi_212675046_gb_EU781803_1__Hepatitis_C_virus_subtype_1a_isolate_03-10__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190684324_gb_EU256041_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V2/2005__complete_genome,2005,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_190171026_gb_EU255938_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V88/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675048_gb_EU781804_1__Hepatitis_C_virus_subtype_1a_isolate_02-46__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190171017_gb_EU255935_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V462/2007__complete_genome,2007,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169244700_gb_EU482837_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V17/2004__complete_genome,2004,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_281324788_gb_EU862832_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/DE/BID-V27/2003__complete_genome,2003,Germany,Homo sapiens,plasma,,1a,
gi_212675080_gb_EU781820_1__Hepatitis_C_virus_subtype_1a_isolate_DN08__complete_genome,,,Homo sapiens,,,,
gi_169218904_gb_EU155244_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V90/2005__complete_genome,2005,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684455_gb_EU255977_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V187/1991__complete_genome,1991,USA,Homo sapiens,plasma,,1a,
gi_209976594_gb_FJ410172_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1746/2008__complete_genome,2008,USA,Homo sapiens,plasma,,1a,
gi_169249143_gb_EU155292_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V327/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_212674980_gb_EU781770_1__Hepatitis_C_virus_subtype_1a_isolate_99H__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169244793_gb_EU482870_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V75/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212674948_gb_EU781754_1__Hepatitis_C_virus_subtype_1a_isolate_F730P__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212674992_gb_EU781776_1__Hepatitis_C_virus_subtype_1a_isolate_00A__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169244737_gb_EU482850_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V186/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_169244840_gb_EU482889_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V179/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_149384897_gb_EF621489_1__Hepatitis_C_virus_subtype_1a_strain_HC-TN__complete_genome,,USA,,,,,sequence insert in infectious plasmid pHC-TN
gi_190684467_gb_EU255981_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V191/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_169252502_gb_EU155344_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V216/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_190684417_gb_EU255963_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V166/1992__complete_genome,1992,USA,Homo sapiens,plasma,,1a,
gi_190684423_gb_EU255965_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V168/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_190684309_gb_EU256036_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V97/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675082_gb_EU781821_1__Hepatitis_C_virus_subtype_1a_isolate_DN03__complete_genome,,,Homo sapiens,,,,
gi_169244829_gb_EU482884_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V38/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169244740_gb_EU482852_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V217/1989__complete_genome,1989,USA,Homo sapiens,plasma,,1a,
gi_169252496_gb_EU155342_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V197/1989__complete_genome,1989,USA,Homo sapiens,plasma,,1a,
gi_169249149_gb_EU155296_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V332/2002__complete_genome,2002,USA,Homo sapiens,plasma,,1a,
gi_212675006_gb_EU781783_1__Hepatitis_C_virus_subtype_1a_isolate_03-13__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190684318_gb_EU256039_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V16/2004__complete_genome,2004,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_204305579_gb_FJ182001_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1716/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_212675086_gb_EU781823_1__Hepatitis_C_virus_subtype_1a_isolate_03-12__complete_genome,,,Homo sapiens,plasma,,,
gi_169217571_gb_EU239715_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V423/2003__complete_genome,2003,USA: New York,Homo sapiens,plasma,,1a,
gi_169249190_gb_EU155320_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V425/2001__complete_genome,2001,USA: New York,Homo sapiens,plasma,,1a,
gi_169244809_gb_EU482876_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V330/2002__complete_genome,2002,USA,Homo sapiens,plasma,,1a,
gi_212675042_gb_EU781801_1__Hepatitis_C_virus_subtype_1a_isolate_L844PT__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169249136_gb_EU155288_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V322/2002__complete_genome,2002,USA,Homo sapiens,plasma,,1a,
gi_197310701_gb_FJ024278_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1713/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_169249142_gb_EU155291_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V326/2002__complete_genome,2002,USA,Homo sapiens,plasma,,1a,
gi_190684231_gb_EU256010_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V50/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684496_gb_EU255991_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V210/1989__complete_genome,1989,USA,Homo sapiens,plasma,,1a,
gi_190684285_gb_EU256028_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V84/2001__complete_genome,2001,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_281324800_gb_EU862839_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V175/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_190684478_gb_EU255985_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V201/1991__complete_genome,1991,USA,Homo sapiens,plasma,,1a,
gi_169252499_gb_EU155343_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V214/1996__complete_genome,1996,USA,Homo sapiens,plasma,,1a,
gi_190684443_gb_EU255973_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V180/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_190684449_gb_EU255975_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V183/1994__complete_genome,1994,USA,Homo sapiens,plasma,,1a,
gi_190684435_gb_EU255969_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V174/1992__complete_genome,1992,USA,Homo sapiens,plasma,,1a,
gi_190684473_gb_EU255983_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V195/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_190684461_gb_EU255979_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V189/1991__complete_genome,1991,USA,Homo sapiens,plasma,,1a,
gi_169252488_gb_EU155338_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V169/1996__complete_genome,1996,USA,Homo sapiens,plasma,,1a,
gi_169411940_gb_EU234065_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V212/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_9930556_gb_AF290978_1__Hepatitis_C_virus_subtype_1a_isolate_colonel__complete_genome,,,,,HCV 1,,
gi_329737_gb_M67463_1_HPCCGAA_Hepatitis_C_virus_subtype_1a__complete_genome,,,,,,,
gi_22129792_ref_NC_004102_1__Hepatitis_C_virus_genotype_1__complete_genome,,,,,,,assembled from cDNA library representing a population of Hepatitis C virus genomes; viable virus can be reconstituted from this sequence
gi_169249154_gb_EU155299_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V335/2003__complete_genome,2003,USA,Homo sapiens,plasma,,1a,
gi_212675078_gb_EU781819_1__Hepatitis_C_virus_subtype_1a_isolate_TN18__complete_genome,,,Homo sapiens,,,,
gi_212675052_gb_EU781806_1__Hepatitis_C_virus_subtype_1a_isolate_V029_BN050__complete_genome,,,Homo sapiens,,,,
gi_157378194_gb_EU155379_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/DE/BID-V29/2003__complete_genome,2003,Germany,Homo sapiens,plasma,,1a,
gi_212675058_gb_EU781809_1__Hepatitis_C_virus_subtype_1a_isolate_V030_BN089__complete_genome,,,Homo sapiens,,,,
gi_169259714_gb_EU155378_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/DE/BID-V26/2003__complete_genome,2003,Germany,Homo sapiens,plasma,,1a,
gi_281324793_gb_EU862834_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/DE/BID-V37/2004__complete_genome,2004,Germany,Homo sapiens,plasma,,1a,
gi_169218858_gb_EU155216_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V115/2001__complete_genome,2001,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_197310706_gb_FJ024280_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1717/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_169249178_gb_EU155313_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V413/2003__complete_genome,2003,USA: New York,Homo sapiens,plasma,,1a,
gi_212674956_gb_EU781758_1__Hepatitis_C_virus_subtype_1a_isolate_F742__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190684476_gb_EU255984_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V200/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_190684355_gb_EU256052_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V403/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169249175_gb_EU155311_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V411/2003__complete_genome,2003,USA: New York,Homo sapiens,plasma,,1a,
gi_169248405_gb_EU155266_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V390/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169244723_gb_EU482845_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V438/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_212675068_gb_EU781814_1__Hepatitis_C_virus_subtype_1a_isolate_DN12__complete_genome,,,Homo sapiens,,,,
gi_190684429_gb_EU255967_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V171/1997__complete_genome,1997,USA,Homo sapiens,plasma,,1a,
gi_190684340_gb_EU256047_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V393/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_180163885_gb_EU595698_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V44/2001__complete_genome,2001,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675084_gb_EU781822_1__Hepatitis_C_virus_subtype_1a_isolate_DN20__complete_genome,,,Homo sapiens,,,,
gi_169249131_gb_EU155285_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V318/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_212674984_gb_EU781772_1__Hepatitis_C_virus_subtype_1a_isolate_99N__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190171014_gb_EU255934_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V453/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684294_gb_EU256031_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V89/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675036_gb_EU781798_1__Hepatitis_C_virus_subtype_1a_isolate_01U__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169730275_gb_EU529679_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V76/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_204305622_gb_FJ205867_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1709/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_190171131_gb_EU256094_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V74/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169249133_gb_EU155286_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V319/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_209976579_gb_FJ390394_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1745/2008__complete_genome,2008,USA,Homo sapiens,plasma,,1a,
gi_169248418_gb_EU155273_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V406/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_190171140_gb_EU256097_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V324/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_212675066_gb_EU781813_1__Hepatitis_C_virus_subtype_1a_isolate_TN62__complete_genome,,,Homo sapiens,,,,
gi_212675022_gb_EU781791_1__Hepatitis_C_virus_subtype_1a_isolate_L836PT__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169244697_gb_EU482836_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V506/2002__complete_genome,2002,USA,Homo sapiens,plasma,,1a,
gi_169248424_gb_EU155276_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V432/2002__complete_genome,2002,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169218893_gb_EU155237_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V457/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684186_gb_EU255994_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V103/2005__complete_genome,2005,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190171137_gb_EU256096_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V321/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_169249135_gb_EU155287_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V320/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_212674988_gb_EU781774_1__Hepatitis_C_virus_subtype_1a_isolate_03-51__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169244717_gb_EU482843_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V435/2005__complete_genome,2005,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169248378_gb_EU155251_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V359/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_169248407_gb_EU155267_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V391/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169244814_gb_EU482878_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V19/2004__complete_genome,2004,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169217912_gb_EU260396_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V11/2004__complete_genome,2004,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169244772_gb_EU482863_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V456/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169248370_gb_EU155247_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1/2005__complete_genome,2005,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_190684246_gb_EU256015_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V57/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675026_gb_EU781793_1__Hepatitis_C_virus_subtype_1a_isolate_01-37__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169248422_gb_EU155275_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V409/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_221586_dbj_D10749_1_HPCHCJ1_Hepatitis_C_virus_genomic_RNA__complete_genome__isolate__HC-J1,,,,,,,
gi_190684255_gb_EU256018_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V60/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675004_gb_EU781782_1__Hepatitis_C_virus_subtype_1a_isolate_02-44__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169244711_gb_EU482841_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V387/2004__complete_genome,2004,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_212674962_gb_EU781761_1__Hepatitis_C_virus_subtype_1a_isolate_L8128__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212674960_gb_EU781760_1__Hepatitis_C_virus_subtype_1a_isolate_03D__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212675012_gb_EU781786_1__Hepatitis_C_virus_subtype_1a_isolate_02-39__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212675040_gb_EU781800_1__Hepatitis_C_virus_subtype_1a_isolate_02-11__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_209976582_gb_FJ390395_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1747/2008__complete_genome,2008,USA,Homo sapiens,plasma,,1a,
gi_169218909_gb_EU155246_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V93/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169218907_gb_EU155245_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V91/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190171035_gb_EU255941_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V697/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_190171032_gb_EU255940_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V433/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_170666016_gb_EU569723_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V13/2005__complete_genome,2005,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169249193_gb_EU155321_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V426/2001__complete_genome,2001,USA: New York,Homo sapiens,plasma,,1a,
gi_190684297_gb_EU256032_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V92/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684481_gb_EU255986_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V203/1989__complete_genome,1989,USA,Homo sapiens,plasma,,1a,
gi_190684452_gb_EU255976_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V184/1992__complete_genome,1992,USA,Homo sapiens,plasma,,1a,
gi_170666013_gb_EU569722_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V215/1989__complete_genome,1989,USA,Homo sapiens,plasma,,1a,
gi_212675050_gb_EU781805_1__Hepatitis_C_virus_subtype_1a_isolate_V028_BN027__complete_genome,,,Homo sapiens,plasma,,,
gi_169244802_gb_EU482873_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/DE/BID-V28/2003__complete_genome,2003,Germany,Homo sapiens,plasma,,1a,
gi_190171071_gb_EU255953_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/CH/BID-V248/2006__complete_genome,2006,Switzerland,Homo sapiens,plasma,,1a,
gi_169252490_gb_EU155339_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V172/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_169257335_gb_EU155354_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/CH/BID-V269/2005__complete_genome,2005,Switzerland,Homo sapiens,plasma,,1a,
gi_190684446_gb_EU255974_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V181/1992__complete_genome,1992,USA,Homo sapiens,plasma,,1a,
gi_190684432_gb_EU255968_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V173/1989__complete_genome,1989,USA,Homo sapiens,plasma,,1a,
gi_190684499_gb_EU255992_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V213/1992__complete_genome,1992,USA,Homo sapiens,plasma,,1a,
gi_212674968_gb_EU781764_1__Hepatitis_C_virus_subtype_1a_isolate_F7106__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212674934_gb_EU781747_1__Hepatitis_C_virus_subtype_1a_isolate_00Z__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190684487_gb_EU255988_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V206/1995__complete_genome,1995,USA,Homo sapiens,plasma,,1a,
gi_8926244_gb_AF271632_1__Hepatitis_C_virus_subtype_1a_clone_pHCV-1/SF9_A__complete_genome,,,,,,,
gi_329873_gb_M62321_1_HPCPLYPRE_Hepatitis_C_virus_subtype_1a__complete_genome,,,,,,,
gi_190684279_gb_EU256026_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V82/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684464_gb_EU255980_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V190/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_281324781_gb_EU862828_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V12/2004__complete_genome,2004,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_658508386_gb_KJ439781_1__Hepatitis_C_virus_isolate_QC74__complete_genome,,Canada,Homo sapiens,serum of a female immigrant living in Quebec with her origin in Haiti,1,,
gi_658508374_gb_KJ439775_1__Hepatitis_C_virus_isolate_QC113__complete_genome,,Canada,Homo sapiens,serum of a female immigrant living in Quebec with her origin in Haiti,1,,
gi_658508370_gb_KJ439773_1__Hepatitis_C_virus_isolate_QC329__complete_genome,,Canada,Homo sapiens,serum of a female immigrant living in Quebec with her origin in Haiti,1j,,
gi_658508378_gb_KJ439777_1__Hepatitis_C_virus_isolate_QC180__complete_genome,,Canada,Homo sapiens,serum of a female Caucasian living in Quebec,1,,
gi_658508372_gb_KJ439774_1__Hepatitis_C_virus_isolate_QC82__complete_genome,,Canada,Homo sapiens,serum of a female immigrant living in Quebec with her origin in Haiti,1k,,
gi_525546096_gb_KC248198_1__Hepatitis_C_virus_isolate_EBW443__complete_genome,,Cameroon,Homo sapiens,serum,1,1h,
gi_658508366_gb_KJ439771_1__Hepatitis_C_virus_isolate_QC156__complete_genome,,Canada,Homo sapiens,serum of a female immigrant with her origin in Cameroon,1h,,
gi_525546099_gb_KC248199_1__Hepatitis_C_virus_isolate_EBW9__complete_genome,,Cameroon,Homo sapiens,serum,1,1h,
gi_87080430_emb_AJ851228_1__Hepatitis_C_virus_gene_for_polyprotein__genomic_RNA__isolate_Equatorial_Guinea,,Equatorial Guinea,Homo sapiens,,,,genotype 1
